0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.3183098861837925,0.005052392800358702,0.03967039180083651,0.058565411922523236,0.01153407964346568,0.03513691911122076,0.05349003945655816,0.06120230967858817,0.07034701490894499,0.017351524896737344,0.033504703558998455,0.0037715899037680622,0.017682848347751204,0.019739229450092672,0.04063395101166959,0.02816347161953973,0.02256760870554788,0.007595932669482579,0.03106950088115093,0.02513729928747954,0.025969097668185663,0.05030091106473114,0.029329586380166684,0.01100462206634966,0.025221896730924422,0.3183098861837891,0.005955585034445733,0.00930669912178631,0.026998794833285072,0.006225091016501094,0.01830673384774985,0.039581579583099644,0.04561710043368677,0.02051782411862698,0.017625699635403426,0.016523591350163347,0.012379511910869853,0.016337475260694224,0.00834646418784895,0.008846832747936142,0.014020665973557892,0.03911055379455504,0.016944971768636723,0.006698020305966549,0.02284522166418031,0.024808009846856296,0.022190099541566546,0.01642069574578134,0.013610036571743861,0.016328255647564863,0.31830988618379635,0.009702161259128511,0.028369805911486082,0.021166454673464716,0.02319561775612708,0.027809570135305224,0.01014289349554841,0.005943804118420514,0.030666712179965104,0.0039437261424196375,0.01678893061341264,0.014509223001066695,0.008580779483979962,0.0037780526843890416,0.002716326267150508,0.006343843438615128,0.007078764385713518,0.01744341634748618,0.008908405522634041,0.018915811928962956,0.009873508928897773,0.012350489831822457,0.02432720029833076,0.005165442145174354,0.013442126288933367,0.31830988618377626,0.002344968093984039,0.050069260528612505,0.011579278426250754,0.007658129363311206,0.007588792277145177,0.010332369462320452,0.00807389590768183,0.039443904188976954,0.025086386964333535,0.009309149733101544,0.005694465263366638,0.02885374868684776,0.012489846518376006,0.03025647855092492,0.026737258548503364,0.008857196569607248,0.010259688928417884,0.016847952269645916,0.01310467854612932,0.09219458333435882,0.011303038332699406,0.01831448094452575,0.04991420930685838,0.025383097044745683,Afro-ecuadorians
0.3183098861837974,0.004397400819546372,0.026454551711941082,0.059897237942840305,0.01721826028197537,0.007210700867037129,0.03196841332486282,0.05719079358907989,0.03409680698862024,0.009636330185105098,0.01937371457179444,0.01402056595538311,0.013157384078130505,0.01668052473377981,0.022914797417941522,0.02917283186925381,0.0247952000438844,0.021212530207642626,0.03804341676220117,0.013720535084786219,0.02511628298360259,0.03408395109283842,0.02243673178337724,0.03422926669779323,0.015284862724355409,0.31830988618379785,0.029458441024784027,0.003918284986382358,0.021941170283941578,0.020497201503106535,0.025112377358055236,0.006098841183127201,0.02094099794216012,0.00559599043121492,0.021293136862038174,0.010465204504848198,0.013966709697838569,0.0005321926775439878,0.021740285558590568,0.01415352570602581,0.0017338358278358023,0.013647140969262969,0.007430658019190516,0.0056847317834289,0.005094516587588135,0.02213241984422549,0.01777984460501438,0.02245384807229876,0.024750324509411076,0.016726604527539646,0.3183098861837974,0.008180961646344227,0.015485906136629014,0.019406083461155264,0.006095672013858693,0.02280427686470548,0.013916918745716397,0.0075753828378766035,0.025559257540573845,0.022550281301016953,0.0043864943509249734,0.017540581814082825,0.002844233999051523,0.011200219785182923,0.016168577288685673,0.008811708440631616,0.017834955288971676,0.008051753054075015,0.006474293015755335,0.01013798642252007,0.01242034578246321,0.005291390575107765,0.026772824662132474,0.003096256201605573,0.020418574516566187,0.3183098861837915,0.0023110910428534937,0.01170053191742731,0.011095276309433839,0.018872208407293787,0.018040552747872626,0.03495606314046531,0.005555091652604848,0.02818868313248654,0.009352534301879031,0.021781397388479534,0.004164436323035149,0.005957013704675818,0.010357861255900897,0.015712991740538303,0.026265693641865855,0.019272411855263016,0.01942023219502966,0.0033969660335891284,0.014052078921277283,0.012564873592179051,0.025527279680400704,0.02384427340716213,0.014499717192955175,0.01611640400885187,Afro-ecuadorians
0.31830988618380224,0.014064070588251144,0.05976298033096227,0.0684636485522683,0.010547041862312395,0.013387703997081326,0.04516610796926686,0.04776152870324538,0.05601886332139871,0.0049145142103576124,0.01067375079011094,0.020214882436621288,0.0069572511074481765,0.031799654568972935,0.03944913861196746,0.03435040810032212,0.049891805435002434,0.023381290350448263,0.04082873891784564,0.02960806278467525,0.036693416728865516,0.027872192344642725,0.025689692054616842,0.009404322907409366,0.047461799807707615,0.31830988618378064,0.02391371278431697,0.03442927997959864,0.008190988253235791,0.019162040062698824,0.015744197486846516,0.0027923045818453816,0.012839939654627904,0.009805376825492982,0.023280167505379874,0.020596881009183787,0.03023514440575426,0.03503709212787394,0.00039601977147566173,0.0467353693976635,0.013521290670020477,0.016448929921913765,0.01604751942551437,0.02044031025554871,0.017362997684161253,0.011809818626643816,0.009535556067105842,0.01847087661482917,0.009747363008943188,0.004444582807120307,0.3183098861837941,0.018721980197297722,0.018411256460135195,0.0202937277219647,0.02263084318037305,0.019579736259123785,0.002894506461397575,0.012453386466374054,0.015117771489187441,0.015331484136370362,0.015672159962540372,0.012996171394308106,0.007896225559947892,0.02453923499824012,0.006166769161445825,0.01509383676435626,0.004733783584089406,0.023916539743325242,0.006271130782894023,0.003710556006069265,0.012807332128884644,0.014779149661976609,0.02293111903199805,0.019499824711253715,0.015544814837214389,0.3183098861837858,0.011904969053643077,0.046561506203737564,0.004059181199968272,0.021224436028823145,0.01868850157574839,0.010462438313026066,0.009977243126808364,0.011523170950011423,0.025698573906105658,0.007864949067484918,0.008979694088552686,0.08420046093162409,0.01387840576171682,0.014043197499358671,0.011556216562080673,0.01651403120831623,0.03929525685896704,0.004438005159500291,0.012439731807637756,0.015899227144795164,0.04997981928364939,0.020226670555827282,0.027680069663928792,0.02271330954996091,Afro-ecuadorians
0.3183098861837844,0.01664444173859396,0.037285867160504166,0.05715520169205115,0.004475478135323354,0.004430672999039296,0.031809591926970034,0.038044837523285815,0.05850216813539445,0.011311697402444552,0.0137046201714866,0.01919801556180182,0.007294721119810198,0.02186279424425045,0.05796891840622173,0.02057938210987822,0.016430254059273914,0.03624030847995076,0.01522894635440895,0.02177297808865374,0.030402337375358367,0.037060860120595784,0.055550892103559554,0.0452636317429017,0.022287738767931255,0.3183098861837857,0.012302337551185243,0.001334779937582001,0.0335352469218373,0.03591628042095705,0.03687549215619014,0.016772267097582116,0.019818053713688475,0.03231963459591127,0.005147150816618396,0.038151984306517714,0.012117479869917652,0.02688281767883367,0.03403203833417349,0.029080132031136095,0.028077010998257598,0.009162580063032142,0.027283524262739563,0.031620213727252156,0.022889585623664385,0.002528331460266371,0.01426732167410929,0.041330438193567944,0.01914952090681468,0.01202767129416173,0.31830988618379874,0.005319326365202159,0.014669721509905016,0.021359073170820093,0.015075909529900448,0.033480322952030545,0.003443334129306693,0.009975097536061319,0.016443011048880147,0.004788293612078961,0.03146472950482422,0.02219817442005264,0.003932669039727996,0.03262388645007312,0.0077377947253650745,0.026105516244199396,0.01891113057170219,0.01758426051764388,0.029232017285506794,0.008470070177047496,0.01749593786124009,0.00995383627199939,0.006791742529361243,0.009009928505733655,0.002644683307625829,0.3183098861837753,0.006442537303571271,0.024477172981365137,0.020682621991460298,0.022211728104383197,0.017299647633310922,0.036480997142740224,0.018824885506313067,0.007998500954965461,0.018635602167461875,0.02231097824532841,0.02084155335786881,0.07113174433863827,0.05015954035816414,0.01664454596007892,0.006152376988356662,0.05302663275340484,0.05381724257449486,0.012269997143872896,0.019332364608107652,0.036523242293765086,0.005574681473976796,0.017486094208637216,0.03262227258146374,0.023219277420791738,Afro-ecuadorians
0.31830988618378087,0.021234649557204097,0.08032985788962989,0.05120888168744935,0.008397018234290182,0.038812549364498745,0.016051770401271107,0.04712424706555176,0.07697266745849765,0.007544800205437718,0.03789377011252681,0.010103251770045764,0.022821697891349458,0.025762103104899715,0.038760375975537706,0.04070479568345594,0.025487027723716273,0.02280001607118029,0.033822112025127936,0.03394934677606062,0.03090375536694257,0.05005294416004873,0.013649316323233313,0.029056399493886605,0.031117044206029502,0.318309886183772,0.007030990558209776,0.012877579221754323,0.014471235234167098,0.04245202387165415,0.01762423815090022,0.016812512365645942,0.03751187780092041,0.03244289804301689,0.033374278927308286,0.048204530453632655,0.014439292847259342,0.014818740728385266,0.02864093964928982,0.0030616179866854608,0.024999853797937215,0.029164412166962174,0.025490899493631397,0.016971605059772646,0.03131844189050462,0.016212733894666025,0.025480819047895883,0.012187176890801147,0.01619676624468934,0.03104174100586862,0.3183098861838042,0.007857145245204719,0.027411555186109143,0.02710535521137913,0.022315806042513726,0.026479224739954666,0.0018760083014998233,0.012702597035446243,0.024885733752749994,0.008735001491018829,0.01876150641819811,0.011203338352363425,0.003071751150988027,0.0015950296902095713,0.015507057092765298,0.006976401940191907,0.010929401439490286,0.011869399536507095,0.015821677987164287,0.011328312826778448,0.0004555711580063578,0.016869442564806002,0.020587302869232573,0.001495813022902462,0.011714563610981998,0.31830988618380096,0.010027198385996704,0.018662888780093912,0.012849215639322084,0.01262974762852542,0.002725795144552105,0.023811307871505514,0.04170328700257262,0.04089075392210913,0.009168762526443313,0.017845513016819154,0.010011654154717112,0.022961990249338825,0.028132152723798758,0.016091937918017257,0.015549858268116421,0.03517877471476521,0.011385080638329688,0.014352188813290959,0.013309045185349639,0.004677657688332228,0.015247569567380248,0.01057700512816474,0.04605698949198121,0.034341521850151255,Afro-ecuadorians
0.3183098861837778,0.00674988719166949,0.04928170239945751,0.06378024284032303,0.006236374993299056,0.02613532536356408,0.038388545163994196,0.04944734612543561,0.0708916878743224,0.028931718553200206,0.008902090991745649,0.006273701627075823,0.004790471312812129,0.034834266545985364,0.04158913733422196,0.015684259783632536,0.01587424506118575,0.020848126237209327,0.019997708381251936,0.01049122443267401,0.0038887364481661126,0.008217297496248497,0.048099524979183746,0.022059494212370613,0.06933267516341195,0.31830988618378814,0.010239207230770462,0.019747237848075756,0.02577373796544643,0.018154662759214724,0.021313028980718556,0.018193902426695864,0.04233303112988621,0.02381596460825059,0.0082719255645046,0.021737786221870583,0.008375649921951694,0.008776891469120095,0.008943974616885505,0.013631406483142778,0.00625993616672785,0.005388451207055551,0.02471089019512232,0.012552119491958095,0.034112484885764086,0.02554967575303776,0.017910450132992098,0.005214396148172437,0.016963100222937684,0.014288669498742732,0.3183098861837712,0.00816748332021444,0.01787776896484536,0.036456746157689214,0.006984280200652612,0.027265978774491325,0.025554938855645304,0.016688334562858974,0.02613576387546157,0.0008170310724156019,0.017209178425220132,0.014613711009110585,0.01614808582074539,0.011339001203694018,0.0033393350422196055,0.019627602564096958,0.014998676634724624,0.02721032530306154,0.013775383469756364,0.01241993694301792,0.007813626423508536,0.0008110423744403169,0.005706298392835676,0.010984235747371375,0.018938044405751836,0.3183098861837855,0.014287835107336005,0.026101901966047333,0.01879077022472557,0.01289017618973823,0.005107021736815674,0.030099857966937465,0.018004430483842634,0.03095948985013483,0.013690923534885074,0.01311463135314802,0.014385956999985365,0.03869113884864439,0.0126822329920437,0.00689090341877601,0.0135552698781503,0.03982806378055786,0.022510961753025954,0.015913081798159853,0.0172958448916751,0.05399398386544592,0.024112613714180924,0.01731145060561002,0.023767520985048345,0.030839534473376198,Afro-ecuadorians
0.31830988618379646,0.008319634198065168,0.021174749943856475,0.06608219732285582,0.02765087146812209,0.011855220881620636,0.02437459603680595,0.017044702188805754,0.059401305885320235,0.030077603425158812,0.03162165263518205,0.011520299148672291,0.014432966738354891,0.040656740235183675,0.0495069183893722,0.022125961815505912,0.010752352300100475,0.021369028923915092,0.031945113495278114,0.01402139257697066,0.041299036523770524,0.011897695492773688,0.024552172765017588,0.03289893510956938,0.026719296700170512,0.31830988618379713,0.01713695800629908,0.02474250913160779,0.017039481965690193,0.033730613981179096,0.02016233711790747,0.006568273712438272,0.021684613550579053,0.01983526532743698,0.01867983128313194,0.033674563627953465,0.008664108741601706,0.052944600771044154,0.010985136921411837,0.014418414585231984,0.028356084926305515,0.022861767917308304,0.053539373096113306,0.011602650255097597,0.025109251831978766,0.01072351046365602,0.03247601458929582,0.03188469585891126,0.03220403020926399,0.009687241075932834,0.3183098861838001,0.006111278065588156,0.019826718457350758,0.02850782198601886,0.01599712514518142,0.022658495087988968,0.01804702846064128,0.0005847945461218237,0.023162100835003297,0.01247259053619455,0.01445688949616269,0.01705502344565809,0.0011442337259598998,0.008489153316709571,0.019368498188876593,0.018989522187260053,0.006033048247506298,0.01882948663673541,0.02443282916586533,0.006863010522770064,0.009314144041197287,0.0041164454448950555,0.009140327337455359,0.0049232922582021785,0.012750016424350091,0.31830988618378786,0.016120664952455014,0.03238886743981739,0.01131645646198192,0.013845393849148778,0.010732534590539728,0.015959059275308243,0.013409031554416743,0.03259504460267779,0.001448653686432458,0.01905564356773901,0.020083647963244432,0.015282726234979954,0.030200632944704868,0.011426837406482142,0.01198984677164498,0.029888089451004005,0.004575193547762293,0.02043648881110073,0.013247010716571398,0.018525259494677506,0.012938267270991304,0.014495306641668817,0.015733133276519068,0.028613353518169835,Afro-ecuadorians
0.3183098861837826,0.015535706741589795,0.03844216213577301,0.06397390998267324,0.022730529879472404,0.00922693040502381,0.029018762317679022,0.037030413226892295,0.027954802385287778,0.023664342047930328,0.03967569636971767,0.03057837282229753,0.08892194159018582,0.04743053711309481,0.014798150564715486,0.013777062929551956,0.02017725308152998,0.029922677120599688,0.0638620559228344,0.02657837124695717,0.01648022666629809,0.034871503914296074,0.03967160577396995,0.015102435570509578,0.033499891764540386,0.3183098861837988,0.01057695288993351,0.02427963259576658,0.003493975360780179,0.014841081512479716,0.015748400474641183,0.0558370201516834,0.04762497158013316,0.01537032517778717,0.014105997194366596,0.030301764023986003,0.013778014147021478,0.006948299376790656,0.013600267841934053,0.028957730082420315,0.00483939942024079,0.011385367985270456,0.028525359138696738,0.010157264522339506,0.005807132741061297,0.011850554491376529,0.02134349276712182,0.015295207173956825,0.041782216575482804,0.0022762212788556774,0.3183098861838024,0.006568310819503817,0.01519024421634672,0.014824606259145836,0.016320179606538296,0.02047030761964659,0.009029710058659615,0.02450572760366612,0.02016419959416429,0.010725710388628415,0.020022570541178775,0.004834405982724857,0.01606366351089185,0.024327108205512985,0.010275048951680544,0.032962563057041074,0.020431503584880772,0.025360465452464214,0.00315428187729982,0.013729227910877816,1.0817757071866611e-05,0.01223664294438458,0.015611685052103993,0.016642561728036465,0.014534721572684718,0.31830988618378264,0.020535135149929135,0.02840790464605509,0.012082387276213895,0.022889910030112492,0.02200555556403013,0.0033745258889228812,0.01749436408640525,0.025568726395241912,0.012490249402568826,0.01077735592659851,0.007451952388158011,0.04415769817458405,0.005942312637415656,0.014566247372116401,0.0072962338563673625,0.012273818544027447,0.010736543636330543,0.010916762084680301,0.022180305413544023,0.0034613120259038544,0.02957879277432147,0.03753405233969377,0.01044368939983665,0.02685610379311076,Afro-ecuadorians
0.3183098861838063,0.005935568071689872,0.0303367806417977,0.041552503271115815,0.011778696922416192,0.015757439595695148,0.03605521780738252,0.0497448065361305,0.051307346485414934,0.034202584937277014,0.01875024144685341,0.011322995306140676,0.01704944365964377,0.008867008252408682,0.06202952443793842,0.03218153639576755,0.022561306022461595,0.01598691230649019,0.013537318007076833,0.02656119481365513,0.030316592167817118,0.03806995997305739,0.04585508381294859,0.0223474366444371,0.06076014586178757,0.31830988618380096,0.01206115957716956,0.001454796456613337,0.0419067174830445,0.006419236929963972,0.014592023343484577,0.01839701226607935,0.05163694299108322,0.03568921772348528,0.03480110498328604,0.0440832555142033,0.015479313300810895,0.02443926869344813,0.01365671440847353,0.006454280792772419,0.00772335207784334,0.04088209073542232,0.04042396294315013,0.04013178489314451,0.019687645575537375,0.009102188570760958,0.05923453392707781,0.021963122932560752,0.02492348851859512,0.04631920533733603,0.3183098861837777,0.009684720170320356,0.028977957880707294,0.015761733084863706,0.014028073629488328,0.02197051918490072,0.0009740763868791491,0.006121855952826337,0.018564426753385096,0.0038024383142001446,0.024128541964489155,0.02239866824962693,0.0060342049343742295,0.005770209920698745,0.010140806480727066,0.007975334400848357,0.011375616416089102,0.007445734279164947,0.007444942490789427,0.003754489828298402,0.004774801370283501,0.010519505647778213,0.006352971123502448,0.002766926088365077,0.017407329979524953,0.3183098861837733,0.010529656774786414,0.006228684227819265,0.01733842423900617,0.027951782890622577,0.014444070268117538,0.0072768318759211074,0.029927659168962246,0.03564844213883536,0.009978013966374063,0.014460994779090816,0.001994316376255583,0.01324967327717392,0.007752488360540172,0.022192839583694213,0.008975566815791983,0.029856726516805376,0.009074764768816098,0.03113676420851663,0.019589591614999,0.026500552567031457,0.03142816888610457,0.034217028193324284,0.02986117651872458,0.01796714270438111,Afro-ecuadorians
0.31830988618378275,0.010527816034335708,0.059405767623346796,0.07053978659601595,0.025121425162718782,0.008857512331611495,0.06938352153194684,0.0568725448923036,0.026127343194162225,0.03134955984151382,0.026306405303799074,0.030500658849817,0.016226719684057974,0.03000585767971398,0.03863521131495218,0.008181684710734091,0.022348411129349176,0.01985348454582103,0.020246286597160032,0.023071903182870578,0.0471469958849935,0.02945943923551674,0.03768108460811199,0.013118630196010589,0.04499667195534666,0.3183098861837738,0.0009016168852168133,0.018296534029140634,0.0196824746153245,0.017431692166447528,0.006794773837010176,0.03377736305423329,0.03786605074533064,0.025845709464217027,0.005229320938213708,0.03834206417347865,0.006975189168414022,0.009388413564709524,0.014987112702242674,0.004990491065421646,0.011674867158530985,0.03454124268530063,0.016923322133517285,0.006950717664898048,0.012793049262992061,0.02861231125689987,0.014036356478485014,0.0037236745984098128,0.024562248799734326,0.005845848621310494,0.3183098861837794,0.006206485153738989,0.01815854414576495,0.03082828753428628,0.015358790091263579,0.026693011795802718,0.0010034401621160057,0.008486428515059338,0.026393265669316133,0.006714342981839282,0.015395728250311394,0.01310080136934127,0.01670923618304234,0.01185692305800165,0.011799882270300863,0.0145999750650819,0.017292120126545983,0.02029896716172793,0.010399416354414468,0.005546385438309472,0.002880910251543082,0.005689568059089845,0.008435378969472565,0.021797520403074616,0.010106738507389,0.3183098861838041,0.015486215876322876,0.004390284598938938,0.005780429379214472,0.026244740564492552,0.018906753675579313,0.015643601687211805,0.03265534894948838,0.05556199601782726,0.029711807235145608,0.01624376149346454,0.012213208251348678,0.007565878706700948,0.020676680272643893,0.012060914633991827,0.008943844260806999,0.011726383124830278,0.024721575925028008,0.006568683103323693,0.0029179498110415716,0.06309933339400839,0.04031527668083049,0.04233862937229154,0.031606519708433554,0.035917447536627796,Afro-ecuadorians
